movieId,title,genres,rating
527774,Raya and the Last Dragon,"16, 10751, 14, 28, 12",7.8
57800,Ice Age: Continental Drift,"16, 35, 12, 10751",6.379
1207830,Gracie & Pedro: Pets to the Rescue,"16, 12, 35, 10751",6.5
1029575,The Family Plan,"28, 35",7.257
763215,Damsel,"14, 28, 12",7.055
50014,The Help,18,8.209
466420,Killers of the Flower Moon,"80, 36, 18",7.448
210577,Gone Girl,"9648, 53, 18",7.892
168259,Furious 7,"28, 53, 80",7.233
351286,Jurassic World: Fallen Kingdom,"28, 12, 878, 53",6.543
9487,A Bug's Life,"10751, 16, 12, 35",6.971
429,"The Good, the Bad and the Ugly",37,8.465
1398264,Wham!: Last Christmas Unwrapped,"99, 10402",6.1
609681,The Marvels,"878, 12, 28",6.1
329865,Arrival,"18, 878, 9648",7.607
45890,Moana,"18, 10770",6.8
459003,Mavka: The Forest Song,"16, 12, 10751, 14",7.249
1265,Bridge to Terabithia,"12, 18, 10751",7.313
1265,Bridge to Terabithia,"12, 18, 10751",7.313
854,The Mask,"10749, 35, 80, 14",6.959
11324,Shutter Island,"18, 53, 9648",8.202
1011477,Karate Kid: Legends,"28, 18, 10751",0.0
585083,Hotel Transylvania: Transformania,"16, 35, 10751, 12, 14",7.078
1321476,Zuzubalândia - O Filme,16,6.0
976576,Emmanuelle,"18, 10749",5.2
1087205,Big Boys,"35, 18",6.0
111,Scarface,"28, 80, 18",8.2
10195,Thor,"12, 14, 28",6.8
858017,I Saw the TV Glow,"18, 27",6.051
50619,The Twilight Saga: Breaking Dawn - Part 1,"12, 14, 10749",6.201
49013,Cars 2,"16, 10751, 12, 35",6.134
112160,Sexual Chronicles of a French Family,"35, 18, 10749",5.4
47971,xXx: Return of Xander Cage,"28, 12, 80",6.1
1358752,Skinford 2: The Curse,"53, 28",2.0
24021,The Twilight Saga: Eclipse,"12, 14, 18, 10749",6.208
4247,Scary Movie,35,6.366
896151,Blitz,"10752, 18, 36",5.653
856289,Creation of the Gods I: Kingdom of Storms,"28, 14, 10752",7.121
438148,Minions: The Rise of Gru,"16, 35, 10751, 12",7.3
302946,The Accountant,"80, 53, 18",7.085
1193640,Love Life Light,"18, 9648, 14",6.4
263115,Logan,"28, 18, 878",7.821
474350,It Chapter Two,"27, 18, 14",6.843
336843,Maze Runner: The Death Cure,"878, 28, 12, 53",7.1
105,Back to the Future,"12, 35, 878",8.317
835113,Woman of the Hour,"80, 18, 53",6.446
1495,Kingdom of Heaven,"18, 28, 12, 36, 10752",6.971
1186532,The Forge,"18, 10751",8.3
1573,Die Hard 2,"28, 53",6.956
968051,The Nun II,27,6.738
12536,Home Alone 4,"35, 10751, 10770",4.501
140607,Star Wars: The Force Awakens,"12, 28, 878",7.272
280,Terminator 2: Judgment Day,"28, 53, 878",8.117
1924,Superman,"878, 28, 12",7.137
670292,The Creator,"28, 12, 878",7.091
627725,The Banker,18,7.6
940139,Here,18,6.5
1402,The Pursuit of Happyness,18,7.897
719221,Tarot,27,6.533
467244,The Zone of Interest,"18, 36",7.074
2105,American Pie,"35, 10749",6.583
38365,Grown Ups,35,6.396
436270,Black Adam,"28, 12, 878",6.9
370172,No Time to Die,"28, 53, 12",7.4
205596,The Imitation Game,"36, 18, 53, 10752",8.0
1276945,Ferry 2,"80, 53, 28",5.5
1581,The Holiday,"35, 10749",7.092
820525,After Everything,"10749, 18",6.9
150689,Cinderella,"10749, 14, 10751, 18",6.8
1387198,Love in 39 Degrees,"10749, 18, 35",7.7
18239,The Twilight Saga: New Moon,"12, 14, 18, 10749",6.0
967847,Ghostbusters: Frozen Empire,"14, 12, 35",6.5
141052,Justice League,"28, 12, 878",6.1
493922,Hereditary,"27, 9648, 53",7.291
969492,Land of Bad,"28, 10752, 53",7.269
718930,Bullet Train,"28, 35, 53",7.447
13313,Beauty and the Beast: The Enchanted Christmas,"16, 10751, 14",6.2
4232,Scream,"80, 27, 9648",7.422
4232,Scream,"80, 27, 9648",7.422
1217690,Homestead,"28, 18, 53",4.2
398818,Call Me by Your Name,"10749, 18",8.1
400928,Gifted,"18, 35",8.024
301528,Toy Story 4,"10751, 12, 16, 35, 14",7.487
1059128,Queer,"18, 10749",6.6
153104,Wicked Minds,"9648, 18, 10749, 53",6.1
1048241,My Spy The Eternal City,"28, 35",6.7
78383,Nurse 3-D,"27, 53",5.297
72808,The Flesh,"18, 10749",5.406
512200,Jumanji: The Next Level,"12, 35, 14",6.905
698508,Redeeming Love,"10749, 18, 37",7.877
10591,The Girl Next Door,"35, 10749",6.723
497698,Black Widow,"28, 12, 878",7.227
247136,The Temptation of Kimono,"18, 10749",5.8
840326,Sisu,"28, 10752, 12",7.429
68718,Django Unchained,"18, 37",8.182
11395,The Santa Clause,"14, 18, 35, 10751",6.5
1100642,'Twas the Text Before Christmas,"10749, 35, 10770",6.3
106,Predator,"878, 28, 12, 53",7.533
49444,Kung Fu Panda 2,"16, 10751, 35",7.036
335787,Uncharted,"28, 12",6.93
630,The Wizard of Oz,"12, 14, 10751",7.6
739405,Operation Fortune: Ruse de Guerre,"28, 53, 35, 12",6.497
799766,Better Man,"10402, 35, 18",7.8
1207898,The Jack in the Box Rises,27,6.9
748230,Salem's Lot,27,6.2
103,Taxi Driver,"80, 18",8.14
1088563,Lassie: A New Adventure,"12, 10751",6.9
937278,A Man Called Otto,"35, 18",7.76
12155,Alice in Wonderland,"10751, 14, 12",6.6
8355,Ice Age: Dawn of the Dinosaurs,"16, 35, 10751, 12",6.756
1357459,Tatsulok: Tatlo Magkasalo,"18, 10749",6.2
4909,The Day of the Jackal,"28, 53",7.518
900667,One Piece Film Red,"16, 12, 28, 14",7.2
869291,Cuckoo,"27, 9648, 878",5.683
564,The Mummy,"12, 28, 14",6.937
13394,Shrek the Halls,"12, 16, 35, 14, 10751",6.342
652,Troy,"12, 36, 10752",7.163
646683,The Exorcism,"27, 53",5.0
14161,2012,"28, 12, 878",5.8
399579,Alita: Battle Angel,"28, 878, 12",7.2
423108,The Conjuring: The Devil Made Me Do It,"27, 9648, 53",7.425
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,"16, 35, 28, 878",7.235
131631,The Hunger Games: Mockingjay - Part 1,"878, 12, 53",6.812
1082195,The Order,"80, 18, 53",6.5
985939,Fall,53,7.161
13377,How the Grinch Stole Christmas!,"16, 10751, 35",7.497
545611,Everything Everywhere All at Once,"28, 12, 878",7.774
585511,Luck,"16, 12, 35, 14",7.77
838209,Exhuma,"9648, 27, 53",7.61
102651,Maleficent,"14, 12, 28, 10751, 10749",7.1
207703,Kingsman: The Secret Service,"80, 35, 28, 12",7.632
32657,Percy Jackson & the Olympians: The Lightning Thief,"12, 14, 10751",6.2
549509,The Brutalist,18,8.8
16869,Inglourious Basterds,"18, 53, 10752",8.218
260514,Cars 3,"10751, 16, 12, 35",6.9
1200801,F Marry Kill,"35, 53",6.5
4951,10 Things I Hate About You,"35, 10749, 18",7.595
73723,The Lorax,"16, 10751",6.499
73723,The Lorax,"16, 10751",6.499
51052,Arthur Christmas,"18, 16, 10751, 35",6.8
711978,Bosomy Mom 2,10749,5.2
1094138,Jackpot!,"35, 28",6.4
459151,The Boss Baby: Family Business,"16, 35, 12, 10751",7.4
311,Once Upon a Time in America,"18, 80",8.4
101,Léon: The Professional,"80, 18, 28",8.307
408,Snow White and the Seven Dwarfs,"14, 16, 10751",7.1
955555,The Roundup: No Way Out,"28, 80, 35, 53",7.196
934632,Rebel Moon - Part Two: The Scargiver,"878, 28",6.108
337401,Mulan,"12, 14, 28, 10751",6.873
346364,It,27,7.242
331482,Little Women,"18, 10749, 36",7.9
19913,(500) Days of Summer,"35, 18, 10749",7.289
1885,The Karate Kid,"28, 18, 10751",7.189
932086,Horizon: An American Saga - Chapter 1,"37, 18",7.005
959098,Autumn and the Black Jaguar,"12, 10751",6.5
700391,65,"28, 12, 878",5.976
914215,Humane,"53, 27, 878",5.3
831973,Shinjin kyonyû: Hasande san-patsu!,18,2.0
11153,National Lampoon's Vacation,"35, 12",7.1
140300,Kung Fu Panda 3,"28, 12, 16, 35, 10751",6.914
1182047,The Apprentice,"18, 36",6.9
68726,Pacific Rim,"28, 878, 12",6.904
76203,12 Years a Slave,"18, 36",7.938
536554,M3GAN,"878, 27",7.1
222517,Snow White and 7 Wise Men,35,5.0
449443,Den of Thieves,"28, 80, 53",6.819
49046,All Quiet on the Western Front,"10752, 36, 18",7.729
254128,San Andreas,"28, 18, 53",6.2
439079,The Nun,27,5.9
93456,Despicable Me 2,"16, 35, 10751",6.931
640,Catch Me If You Can,"18, 80",8.0
695721,The Hunger Games: The Ballad of Songbirds & Snakes,"18, 878, 28",7.058
335797,Sing,"16, 35, 10751, 10402",7.1
109418,Grown Ups 2,35,6.1
10830,Matilda,"35, 10751, 14",7.2
280180,Beverly Hills Cop: Axel F,"28, 35, 80",6.739
476669,The King's Man,"28, 12, 53",6.754
68721,Iron Man 3,"28, 12, 878",6.93
68721,Iron Man 3,"28, 12, 878",6.93
17899,"Sex, Party and Lies","35, 18",4.5
1290486,The Merry Gentlemen,"10749, 35",5.723
283995,Guardians of the Galaxy Vol. 2,"878, 12, 28",7.617
1225377,The Mouse Trap,"27, 53",4.25
614479,Insidious: The Red Door,"27, 53",6.6
8363,Superbad,35,7.252
17111,Shutter,"27, 9648, 53",7.294
166426,Pirates of the Caribbean: Dead Men Tell No Tales,"12, 28, 14",6.7
118249,Thriller Night,"16, 10402, 27, 35",6.8
679,Aliens,"28, 53, 878",7.948
6479,I Am Legend,"18, 878, 53",7.2
807339,Apartment 7A,"27, 53",6.127
1297185,Linda,18,7.235
146233,Prisoners,"18, 53, 80",8.1
48650,Room in Rome,"18, 10749",6.4
75656,Now You See Me,"53, 80",7.337
339846,Baywatch,"35, 28, 80",6.1
416494,Status Update,"35, 14, 878",7.3
767756,D Cup Girlfriend,10749,6.0
939099,swingers ZwingerZ,"99, 10749, 18",2.0
38,Eternal Sunshine of the Spotless Mind,"878, 18, 10749",8.1
575265,Mission: Impossible - The Final Reckoning,"28, 12, 53",0.0
1124,The Prestige,"18, 9648, 878",8.204
984324,The Wages of Fear,28,6.228
615173,The Witch: Part 2. The Other One,"28, 9648, 53, 878",7.2
9820,The Parent Trap,"35, 10751, 10749",7.2
359724,Ford v Ferrari,"18, 28, 36",8.007
481871,Mother's Job,18,5.2
489,Good Will Hunting,18,8.2
390845,A Delicious Flight,10749,4.2
28468,The Key,"18, 10749",6.0
162,Edward Scissorhands,"14, 18, 10749",7.7
967941,Wicked: For Good,"18, 14, 10751, 10749, 10402",0.0
882059,Boy Kills World,"80, 53, 28",6.8
85,Raiders of the Lost Ark,"12, 28",7.928
313369,La La Land,"35, 18, 10749, 10402",7.903
619979,Deep Water,"18, 9648, 53",5.809
262500,Insurgent,"28, 878, 53",6.4
848326,Rebel Moon - Part One: A Child of Fire,"878, 18, 28, 10752",6.306
8920,Garfield,"35, 10751",5.717
1174618,Alice in Terrorland,"27, 53",6.0
345940,The Meg,"28, 878, 27",6.253
98566,Teenage Mutant Ninja Turtles,"878, 28, 12, 35",5.919
78,Blade Runner,"878, 18, 53",7.9
1388232,Jack in Time for Christmas,"35, 12, 10770",4.2
760104,X,"27, 9648, 53",6.8
297762,Wonder Woman,"28, 12, 14",7.222
10510,Miracle on 34th Street,"14, 18, 10751",6.744
119450,Dawn of the Planet of the Apes,"878, 28, 18, 53",7.3
840430,The Holdovers,"35, 18",7.705
373571,Godzilla: King of the Monsters,"878, 28",6.702
500664,Upgrade,"28, 53, 878",7.5
1262299,El Apocalipsis de san Juan,"99, 36",10.0
270946,Penguins of Madagascar,"10751, 16, 12, 35",6.529
629542,The Bad Guys,"10751, 16, 12, 35, 80",7.6
1621,Trading Places,35,7.2
62835,Colombiana,"28, 53, 80, 18",6.625
1135869,Salome,"18, 10749",10.0
101299,The Hunger Games: Catching Fire,"12, 28, 878",7.4
86331,Desire,"18, 10749",6.3
1155089,Justice League: Crisis on Infinite Earths Part One,"16, 878, 28",7.49
753342,Napoleon,"36, 10752, 10749",6.383
455476,Knights of the Zodiac,"14, 28, 12",6.395
353486,Jumanji: Welcome to the Jungle,"12, 35, 14",6.824
110415,Snowpiercer,"28, 878, 18",6.9
882569,Guy Ritchie's The Covenant,"10752, 28, 53",7.769
1049574,Darkness of Man,28,6.6
953,Madagascar,"10751, 16, 12, 35",6.91
272,Batman Begins,"28, 80, 18",7.71
286217,The Martian,"18, 12, 878",7.688
13183,Watchmen,"9648, 28, 878",7.338
943344,Underground Monster,"14, 12",5.4
242582,Nightcrawler,"80, 18, 53",7.707
9021,The Santa Clause 2,"14, 35, 10751",5.949
62177,Brave,"16, 12, 35, 10751, 28, 14",7.02
466272,Once Upon a Time... in Hollywood,"35, 18, 53",7.4
290098,The Handmaiden,"53, 18, 10749",8.216
18240,The Proposal,"35, 10749, 18",7.153
353081,Mission: Impossible - Fallout,"28, 12",7.432
822119,Captain America: Brave New World,"28, 878",0.0
1010161,The Clean Up Crew,"28, 80, 53",5.4
1047041,Detective Conan: Black Iron Submarine,"16, 28, 80, 9648",6.832
800378,Chikan Densha: OL Kando Kurabe,,2.0
950,Ice Age: The Meltdown,"16, 10751, 35, 12",6.711
1003596,Avengers: Doomsday,878,0.0
294254,Maze Runner: The Scorch Trials,"878, 28, 53, 12",6.732
949,Heat,"80, 18, 28",7.917
1223178,Umamusume: Pretty Derby – Beginning of a New Era,"16, 18, 35, 14",8.7
278927,The Jungle Book,"10751, 12, 18, 14",6.866
9495,The Crow,"14, 28, 53",7.535
508442,Soul,"16, 10751, 35, 14",8.1
281957,The Revenant,"37, 18, 12",7.533
19173,Diary of a Nymphomaniac,"18, 10749",5.6
529203,The Croods: A New Age,"16, 10751, 12, 14, 35",7.5
338953,Fantastic Beasts: The Secrets of Dumbledore,"14, 12",6.652
1579,Apocalypto,"28, 18, 36",7.579
1311031,Demon Slayer: Kimetsu no Yaiba - Infinity Castle,"16, 28, 14, 53",0.0
107257,A Perfect Ending,"18, 10749",6.182
1026436,Miller's Girl,"53, 35, 18",6.493
1310538,Red Zone,"28, 27, 14, 53",0.0
1152624,3 Days in Malay,"28, 12, 10752",5.0
249397,Nymphomaniac: Vol. II,"18, 9648",6.7
337339,The Fate of the Furious,"28, 80, 53",6.871
260513,Incredibles 2,"28, 12, 16, 10751",7.462
44896,Rango,"16, 35, 10751, 37, 12",6.9
884605,No Hard Feelings,"35, 10749",6.772
70981,Prometheus,"878, 12, 9648",6.572
635910,The Last Voyage of the Demeter,"27, 53, 14",6.8
807172,The Exorcist: Believer,"27, 53",5.912
75780,Jack Reacher,"80, 18, 53, 28",6.6
480530,Creed II,"18, 28",7.0
181808,Star Wars: The Last Jedi,"12, 28, 878",6.8
1724,The Incredible Hulk,"878, 28, 12",6.216
1190868,V/H/S/Beyond,"27, 878, 53",6.834
1142780,A Royal Date for Christmas,"10749, 35, 10770",5.6
242,The Godfather Part III,"80, 18, 53",7.42
126889,Alien: Covenant,"878, 27, 53",6.152
300671,13 Hours: The Secret Soldiers of Benghazi,"10752, 28, 36, 18",7.266
44115,127 Hours,"12, 18, 53",7.085
300671,13 Hours: The Secret Soldiers of Benghazi,"10752, 28, 36, 18",7.265
44115,127 Hours,"12, 18, 53",7.085
516729,Paddington in Peru,"35, 10751, 12",7.5
39323,Dragon Ball Z: Bardock - The Father of Goku,"16, 28, 878, 18, 14",7.5
1214509,In a Violent Nature,"27, 53",5.838
413846,1992,"80, 53, 28",6.9
62,2001: A Space Odyssey,"878, 9648, 12",8.073
61979,Three Steps Above Heaven,"10749, 18",7.729
89,Indiana Jones and the Last Crusade,"12, 28",7.9
273481,Sicario,"28, 80, 53",7.405
640146,Ant-Man and the Wasp: Quantumania,"28, 12, 878",6.32
653,Nosferatu,27,7.7
11631,Mamma Mia!,"35, 10749",6.978
57158,The Hobbit: The Desolation of Smaug,"14, 12, 28",7.575
1100988,28 Years Later,"27, 878",0.0
37799,The Social Network,18,7.4
293167,Kong: Skull Island,"28, 12, 14",6.5
389,12 Angry Men,18,8.546
604,The Matrix Reloaded,"12, 28, 53, 878",7.053
694,The Shining,"27, 53",8.2
82023,Hotel Desire,"18, 10749",6.0
10585,Child's Play,27,6.7
8392,My Neighbor Totoro,"14, 16, 10751",8.1
974635,Hit Man,"35, 10749, 80",6.876
1015552,Hot Sex With A Fully Dressed Working Woman Asahi Mizuno,18,9.5
11013,Secretary,"35, 18, 10749",6.766
7980,The Lovely Bones,"14, 18",7.1
1281826,One Fast Move,"28, 18, 10749",6.8
978592,Sleeping Dogs,"9648, 53, 80, 18",7.15
527641,Five Feet Apart,"10749, 18",8.247
1094844,Ape vs Mecha Ape,"28, 878",5.8
1284004,May the 12th Be with You,"16, 35",5.4
9647,Scrooged,"14, 35, 18",6.8
451048,Jungle Cruise,"14, 12",7.4
897087,Freelance,"28, 35",6.467
796,Cruel Intentions,"18, 10749",6.8
1317218,Mr. Crocket,27,5.2
9880,The Princess Diaries,"35, 10751, 10749",7.0
670,Oldboy,"18, 53, 9648, 28",8.3
105864,The Good Dinosaur,"12, 16, 10751",6.735
9880,The Princess Diaries,"35, 10751, 10749",6.957
670,Oldboy,"18, 53, 9648, 28",8.259
105864,The Good Dinosaur,"12, 16, 10751",6.735
350,The Devil Wears Prada,"18, 35",7.394
257211,The Intern,35,7.218
420809,Maleficent: Mistress of Evil,"10751, 14, 12, 28",7.3
381288,Split,"27, 53",7.345
181812,Star Wars: The Rise of Skywalker,"12, 28, 878",6.313
9023,Spirit: Stallion of the Cimarron,"16, 12, 35, 10751, 18, 37, 10749",7.7
578,Jaws,"27, 53, 12",7.665
508439,Onward,"10751, 16, 12, 35, 14",7.679
560016,Monkey Man,"28, 53",6.924
1891,The Empire Strikes Back,"12, 28, 878",8.393
12429,Ponyo,"16, 14, 10751",7.74
616820,Halloween Ends,"27, 53",6.095
1331344,No Voltees,27,7.8
37135,Tarzan,"10751, 12, 16, 18",7.4
82690,Wreck-It Ralph,"10751, 16, 35, 12",7.3
976893,Perfect Days,18,7.787
45243,The Hangover Part II,35,6.483
62961,Metal Skin Panic MADOX-01,"878, 28, 35, 16",5.4
1209217,Case Closed: The Million-Dollar Pentagram,"16, 80, 9648, 28",6.9
1069387,Pedro Páramo,"18, 9648, 53, 14, 37",6.8
14258,Wonderful Days,"16, 878",6.146
857,Saving Private Ryan,"18, 36, 10752",8.217
512195,Red Notice,"28, 35, 80",6.767
1150521,Christmas on Windmill Way,"10749, 35, 10770",6.068
1096342,Beautiful Wedding,"10749, 35, 18",5.5
14128,Cinderella II: Dreams Come True,"10751, 16, 10749, 14",6.1
374772,Isuca: Gokuraku,"35, 16, 28, 10749",0.0
80321,Madagascar 3: Europe's Most Wanted,"16, 10751, 35, 12",6.6
2454,The Chronicles of Narnia: Prince Caspian,"12, 10751, 14",6.623
624860,The Matrix Resurrections,"878, 28, 12",6.397
530385,Midsommar,"27, 18, 9648",7.163
677179,Creed III,"18, 28",7.12
4248,Scary Movie 2,35,5.8
948,Halloween,"27, 53",7.565
546554,Knives Out,"35, 80, 9648",7.846
1292359,"Hello, Love, Again","10749, 18",5.8
72105,Ted,"35, 14",6.435
423204,Angel Has Fallen,"28, 53",6.587
1245708,Crescent City,"80, 53, 9648",6.1
38055,Megamind,"16, 28, 35, 10751, 878",7.0
1366,Rocky,18,7.8
570670,The Invisible Man,"53, 878, 27",7.1
50270,Paprika,"18, 10749",7.0
11836,The SpongeBob SquarePants Movie,"10751, 16, 35, 14, 12",7.0
273248,The Hateful Eight,"18, 9648, 37",7.755
930094,"Red, White & Royal Blue","35, 10749",8.0
18,The Fifth Element,"878, 28, 12",7.6
385128,F9,"28, 12, 80",7.1
955916,Lift,"28, 35, 80",6.5
6977,No Country for Old Men,"80, 18, 53",7.9
1091181,Family Pack,"12, 35, 14, 28",5.626
916433,Brooklyn 45,"27, 53, 36",6.0
1151534,Nowhere,"53, 18",7.4
14574,The Boy in the Striped Pyjamas,"18, 10752, 36",7.8
427641,Rampage,"28, 12, 878",6.5
1089123,Daddy's Head,27,6.1
758679,Mothers' Instinct,"53, 18",6.961
14574,The Boy in the Striped Pyjamas,"18, 10752, 36",7.835
427641,Rampage,"28, 12, 878",6.5
1089123,Daddy's Head,27,6.1
758679,Mothers' Instinct,"53, 18",6.961
49530,In Time,"28, 53, 878",6.972
341174,Fifty Shades Darker,"18, 10749",6.482
924,Dawn of the Dead,"28, 27, 878",7.057
1280655,VIRGO,"12, 10402",6.4
76492,Hotel Transylvania,"16, 35, 10751, 14",6.96
4256,Scary Movie 3,35,5.975
395834,Wind River,"80, 9648, 53, 37",7.437
10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"35, 80",7.021
975022,You're Killing Me,"27, 53, 28",5.9
1040148,"Ruby Gillman, Teenage Kraken","16, 10751, 14, 35",7.3
1395642,Umjolo: Day Ones,"10749, 18",6.0
10386,The Iron Giant,"10751, 16, 878, 12",7.951
9837,The Prince of Egypt,"12, 16, 18, 10751",7.283
604685,Den of Thieves 2: Pantera,"28, 80, 53",0.0
1400224,Boy Kaldag,18,0.0
22881,The Blind Side,18,7.675
762504,Nope,"27, 9648, 878",6.8
660982,American Pie Presents: Girls' Rules,35,6.2
158015,The Purge,"878, 27, 53",6.3
1173558,Burning Betrayal,"18, 9648, 10749",6.2
1051891,Thelma,"28, 35, 12",6.981
1086747,The Watchers,"27, 9648, 53",6.488
345,Eyes Wide Shut,"18, 53, 9648",7.486
197,Braveheart,"28, 18, 36, 10752",7.9
77338,The Intouchables,"18, 35",8.275
676,Pearl Harbor,"10752, 36, 10749, 18, 28",6.943
131634,The Hunger Games: Mockingjay - Part 2,"28, 12, 878",6.9
1024127,King of Killers,"28, 53",6.5
4824,The Jackal,"28, 53, 12, 80",6.381
65199,Tokyo Train Girls: Private Lessons,"18, 10749",5.3
297,Meet Joe Black,"14, 18, 10749",7.347
661539,A Complete Unknown,"18, 10402, 36",10.0
812,Aladdin,"16, 10751, 12, 14, 10749",7.651
690957,Pushpa: The Rise,"28, 18, 53",7.0
1049948,Vikings: Battle of Heirs,28,6.2
8689,Cannibal Holocaust,27,6.295
22048,Foxy Brown,"28, 80, 53",6.3
10184,He's Just Not That Into You,"35, 10749, 18",6.6
519465,Queen of Hearts,18,6.909
400535,Sicario: Day of the Soldado,"28, 80, 53",6.929
1087192,How to Train Your Dragon,"14, 12, 10751",0.0
624091,Sri Asih,"28, 12, 878, 14, 18",6.519
257344,Pixels,"28, 35, 878",5.7
207,Dead Poets Society,18,8.3
1241320,Kingdom 4: Return of the Great General,"28, 12",7.0
1308546,Carved,"27, 35",4.756
11770,Shaolin Soccer,"28, 35",7.124
665,Ben-Hur,"36, 18, 12, 28",7.9
615,The Passion of the Christ,18,7.5
1050035,Monster,"9648, 53, 18",8.0
109439,The Hangover Part III,35,6.211
1255616,La Hierba del Diablo,27,4.0
419430,Get Out,"9648, 53, 27",7.617
916224,Suzume,"16, 18, 12, 14",7.9
762430,Retribution,"53, 28, 12",6.645
190859,American Sniper,"10752, 28",7.4
930600,The Deliverance,"27, 53",6.2
1114738,Boneyard,"28, 53",5.6
516729,Paddington in Peru,"35, 10751, 12",7.5
14324,Virgin Territory,"12, 28, 35, 10749",4.8
1155058,Watchmen: Chapter I,"16, 18, 878",7.6
615457,Nobody,"28, 53",7.9
1184495,Joy,18,6.9
820232,Demon Slayer: Kimetsu no Yaiba – Sibling's Bond,"16, 28, 14, 53",7.9
61791,Rise of the Planet of the Apes,"53, 28, 18, 878",7.3
259316,Fantastic Beasts and Where to Find Them,"14, 12",7.3
1064375,Paradox Effect,"28, 53",5.6
381284,Hidden Figures,"18, 36",8.057
27578,The Expendables,"53, 12, 28",6.2
524434,Eternals,"878, 28, 12",6.848
